in.position.x,in.position.y,in.forward_vector.x,in.forward_vector.y,in.speed_ms,in.steering_angle_deg,vaste.whalbase_position.x,vaste.whalbase_position.y,vaste.front_axle_position.x,vaste.front_axle_position.y,vaste.rear_axle_position.x,vaste.rear_axle_position.y,vaste.forward_vector.x,vaste.forward_vector.y,vaste.result.acceleration,vaste.result.steering_angle_deg,control_point_distance_to_path
12.8056970,31.3122503,-0.6425067,0.7662801,1.2713161,-0.4242022,12.8056970,31.3122503,11.5849343,32.7681824,14.0264597,29.8563181,-0.6425067,0.7662801,0.5762280,-0.3968678,-0.1353320
12.7666352,31.3624836,-0.6425067,0.7662801,1.2713161,-0.4242022,12.7666352,31.3624836,11.5458725,32.8184158,13.9873980,29.9065515,-0.6425067,0.7662801,0.5762280,-0.3877090,-0.1353018
12.7666352,31.3624836,-0.6425067,0.7662801,1.2713161,-0.4242022,12.7666352,31.3624836,11.5458725,32.8184158,13.9873980,29.9065515,-0.6425067,0.7662801,0.5762280,-0.3877090,-0.1353018
12.7276472,31.4126262,-0.6425973,0.7662041,1.2689120,-0.4046101,12.7276472,31.4126262,11.5067123,32.8684140,13.9485820,29.9568384,-0.6425973,0.7662041,0.5770293,-0.3726381,-0.1354986
12.7276472,31.4126262,-0.6425973,0.7662041,1.2689120,-0.4046101,12.7276472,31.4126262,11.5067123,32.8684140,13.9485820,29.9568384,-0.6425973,0.7662041,0.5770293,-0.3726381,-0.1354986
12.7276472,31.4126262,-0.6426830,0.7661322,1.2673965,-0.3877090,12.7276472,31.4126262,11.5065495,32.8682774,13.9487448,29.9569749,-0.6426830,0.7661322,0.5775345,-0.3644429,-0.1357109
12.6887276,31.4626915,-0.6426830,0.7661322,1.2673965,-0.3877090,12.6887276,31.4626915,11.4676300,32.9183428,13.9098253,30.0070403,-0.6426830,0.7661322,0.5775345,-0.3560817,-0.1356900
12.6887276,31.4626915,-0.6426830,0.7661322,1.2673965,-0.3877090,12.6887276,31.4626915,11.4676300,32.9183428,13.9098253,30.0070403,-0.6426830,0.7661322,0.5775345,-0.3560817,-0.1356900
12.6498254,31.5127352,-0.6427648,0.7660636,1.2674115,-0.3726380,12.6498254,31.5127352,11.4285722,32.9682560,13.8710785,30.0572144,-0.6427648,0.7660636,0.5775295,-0.3352653,-0.1358722
12.6498254,31.5127352,-0.6427648,0.7660636,1.2674115,-0.3726380,12.6498254,31.5127352,11.4285722,32.9682560,13.8710785,30.0572144,-0.6427648,0.7660636,0.5775295,-0.3352653,-0.1358722
12.6498254,31.5127352,-0.6428431,0.7659978,1.2682966,-0.3560817,12.6498254,31.5127352,11.4284234,32.9681311,13.8712273,30.0573393,-0.6428431,0.7659978,0.5772345,-0.3205426,-0.1360664
12.6109116,31.5628022,-0.6428431,0.7659978,1.2682966,-0.3560817,12.6109116,31.5628022,11.3895096,33.0181981,13.8323136,30.1074063,-0.6428431,0.7659978,0.5772345,-0.3126583,-0.1360511
12.6109116,31.5628022,-0.6428431,0.7659978,1.2682966,-0.3560817,12.6109116,31.5628022,11.3895096,33.0181981,13.8323136,30.1074063,-0.6428431,0.7659978,0.5772345,-0.3126583,-0.1360511
12.5719630,31.6129278,-0.6429175,0.7659355,1.2696638,-0.3352652,12.5719630,31.6129278,11.3504198,33.0682052,13.7935062,30.1576505,-0.6429175,0.7659355,0.5767787,-0.2898560,-0.1362285
12.5719630,31.6129278,-0.6429175,0.7659355,1.2696638,-0.3352652,12.5719630,31.6129278,11.3504198,33.0682052,13.7935062,30.1576505,-0.6429175,0.7659355,0.5767787,-0.2898560,-0.1362285
12.5719630,31.6129278,-0.6429867,0.7658774,1.2712982,-0.3126583,12.5719630,31.6129278,11.3502883,33.0680948,13.7936377,30.1577609,-0.6429867,0.7658774,0.5762339,-0.2741791,-0.1364000
12.5329719,31.6631125,-0.6429867,0.7658774,1.2712982,-0.3126583,12.5329719,31.6631125,11.3112972,33.1182795,13.7546466,30.2079455,-0.6429867,0.7658774,0.5762339,-0.2672209,-0.1363958
12.5329719,31.6631125,-0.6429867,0.7658774,1.2712982,-0.3126583,12.5329719,31.6631125,11.3112972,33.1182795,13.7546466,30.2079455,-0.6429867,0.7658774,0.5762339,-0.2672209,-0.1363958
12.4939350,31.7133676,-0.6430510,0.7658234,1.2730701,-0.2898560,12.4939350,31.7133676,11.2721382,33.1684321,13.7157318,30.2583032,-0.6430510,0.7658234,0.5756433,-0.2455155,-0.1365579
12.4939350,31.7133676,-0.6430510,0.7658234,1.2730701,-0.2898560,12.4939350,31.7133676,11.2721382,33.1684321,13.7157318,30.2583032,-0.6430510,0.7658234,0.5756433,-0.2455155,-0.1365579
12.4939350,31.7133676,-0.6431101,0.7657737,1.2749082,-0.2672208,12.4939350,31.7133676,11.2720258,33.1683377,13.7158442,30.2583976,-0.6431101,0.7657737,0.5750306,-0.2307720,-0.1367046
12.4548470,31.7637050,-0.6431101,0.7657737,1.2749082,-0.2672208,12.4548470,31.7637050,11.2329378,33.2186751,13.6767562,30.3087350,-0.6431101,0.7657737,0.5750306,-0.2251213,-0.1367175
12.4548470,31.7637050,-0.6431101,0.7657737,1.2749082,-0.2672208,12.4548470,31.7637050,11.2329378,33.2186751,13.6767562,30.3087350,-0.6431101,0.7657737,0.5750306,-0.2251213,-0.1367175
12.4157230,31.8140973,-0.6431643,0.7657282,1.2757566,-0.2455154,12.4157230,31.8140973,11.1937107,33.2689808,13.6377352,30.3592137,-0.6431643,0.7657282,0.5747478,-0.2119216,-0.1368701
12.4157230,31.8140973,-0.6431643,0.7657282,1.2757566,-0.2455154,12.4157230,31.8140973,11.1937107,33.2689808,13.6377352,30.3592137,-0.6431643,0.7657282,0.5747478,-0.2119216,-0.1368701
12.4157230,31.8140973,-0.6432133,0.7656871,1.2750136,-0.2251213,12.4157230,31.8140973,11.1936178,33.2689027,13.6378282,30.3592918,-0.6432133,0.7656871,0.5749955,-0.2067809,-0.1369914
12.3766115,31.8644928,-0.6432133,0.7656871,1.2750136,-0.2251213,12.3766115,31.8644928,11.1545063,33.3192983,13.5987167,30.4096874,-0.6432133,0.7656871,0.5749955,-0.2054454,-0.1370215
12.3766115,31.8644928,-0.6432133,0.7656871,1.2750136,-0.2251213,12.3766115,31.8644928,11.1545063,33.3192983,13.5987167,30.4096874,-0.6432133,0.7656871,0.5749955,-0.2054454,-0.1370215
12.3375429,31.9148370,-0.6432589,0.7656487,1.2733741,-0.2119216,12.3375429,31.9148370,11.1153510,33.3695696,13.5597348,30.4601044,-0.6432589,0.7656487,0.5755420,-0.2024537,-0.1371671
12.3375429,31.9148370,-0.6432589,0.7656487,1.2733741,-0.2119216,12.3375429,31.9148370,11.1153510,33.3695696,13.5597348,30.4601044,-0.6432589,0.7656487,0.5755420,-0.2024537,-0.1371671
12.3375429,31.9148370,-0.6433025,0.7656121,1.2712396,-0.2054454,12.3375429,31.9148370,11.1152681,33.3695000,13.5598177,30.4601741,-0.6433025,0.7656121,0.5762535,-0.2024573,-0.1372753
12.2985380,31.9651023,-0.6433025,0.7656121,1.2712396,-0.2054454,12.2985380,31.9651023,11.0762632,33.4197652,13.5208128,30.5104393,-0.6433025,0.7656121,0.5762535,-0.1957084,-0.1372835
12.2985380,31.9651023,-0.6433025,0.7656121,1.2712396,-0.2054454,12.2985380,31.9651023,11.0762632,33.4197652,13.5208128,30.5104393,-0.6433025,0.7656121,0.5762535,-0.1957084,-0.1372835
12.2596010,32.0152770,-0.6433452,0.7655762,1.2688398,-0.2024537,12.2596010,32.0152770,11.0372451,33.4698718,13.4819570,30.5606823,-0.6433452,0.7655762,0.5770534,-0.1279584,-0.1371048
12.2596010,32.0152770,-0.6433452,0.7655762,1.2688398,-0.2024537,12.2596010,32.0152770,11.0372451,33.4698718,13.4819570,30.5606823,-0.6433452,0.7655762,0.5770534,-0.1279584,-0.1371048
12.2596010,32.0152770,-0.6433859,0.7655420,1.2673265,-0.1957083,12.2596010,32.0152770,11.0371677,33.4698068,13.4820343,30.5607473,-0.6433859,0.7655420,0.5775578,-0.1264545,-0.1372058
12.2207260,32.0653767,-0.6433859,0.7655420,1.2673265,-0.1957083,12.2207260,32.0653767,10.9982927,33.5199065,13.4431592,30.6108470,-0.6433859,0.7655420,0.5775578,-0.0580006,-0.1369246
12.2207260,32.0653767,-0.6433859,0.7655420,1.2673265,-0.1957083,12.2207260,32.0653767,10.9982927,33.5199065,13.4431592,30.6108470,-0.6433859,0.7655420,0.5775578,-0.0580006,-0.1369246
12.1818888,32.1154673,-0.6434168,0.7655161,1.2673490,-0.1279584,12.1818888,32.1154673,10.9593969,33.5699478,13.4043807,30.6609867,-0.6434168,0.7655161,0.5775503,0.0131366,-0.1367443
12.1818888,32.1154673,-0.6434168,0.7655161,1.2673490,-0.1279584,12.1818888,32.1154673,10.9593969,33.5699478,13.4043807,30.6609867,-0.6434168,0.7655161,0.5775503,0.0131366,-0.1367443
12.1818888,32.1154673,-0.6434325,0.7655029,1.2682391,-0.0580006,12.1818888,32.1154673,10.9593671,33.5699227,13.4044105,30.6610118,-0.6434325,0.7655029,0.5772536,0.0182307,-0.1367832
12.1430648,32.1655991,-0.6434325,0.7655029,1.2682391,-0.0580006,12.1430648,32.1655991,10.9205431,33.6200546,13.3655865,30.7111437,-0.6434325,0.7655029,0.5772536,0.0815750,-0.1365622
12.1430648,32.1655991,-0.6434325,0.7655029,1.2682391,-0.0580006,12.1430648,32.1655991,10.9205431,33.6200546,13.3655865,30.7111437,-0.6434325,0.7655029,0.5772536,0.0815750,-0.1365622
12.1042318,32.2158115,-0.6434323,0.7655030,1.2696162,0.0131366,12.1042318,32.2158115,10.8817104,33.6702672,13.3267532,30.7613557,-0.6434323,0.7655030,0.5767946,0.1454983,-0.1363825
12.1042318,32.2158115,-0.6434323,0.7655030,1.2696162,0.0131366,12.1042318,32.2158115,10.8817104,33.6702672,13.3267532,30.7613557,-0.6434323,0.7655030,0.5767946,0.1454983,-0.1363825
12.1042318,32.2158115,-0.6434153,0.7655173,1.2712579,0.0815750,12.1042318,32.2158115,10.8817427,33.6702943,13.3267209,30.7613286,-0.6434153,0.7655173,0.5762474,0.1477887,-0.1363404
12.0653870,32.2661082,-0.6434153,0.7655173,1.2712579,0.0815750,12.0653870,32.2661082,10.8428978,33.7205911,13.2878761,30.8116254,-0.6434153,0.7655173,0.5762474,0.2040575,-0.1362033
12.0653870,32.2661082,-0.6434153,0.7655173,1.2712579,0.0815750,12.0653870,32.2661082,10.8428978,33.7205911,13.2878761,30.8116254,-0.6434153,0.7655173,0.5762474,0.2040575,-0.1362033
12.0265191,32.3164936,-0.6433843,0.7655434,1.2730390,0.1454983,12.0265191,32.3164936,10.8040889,33.7710260,13.2489492,30.8619612,-0.6433843,0.7655434,0.5756537,0.2578373,-0.1360249
12.0265191,32.3164936,-0.6433843,0.7655434,1.2730390,0.1454983,12.0265191,32.3164936,10.8040889,33.7710260,13.2489492,30.8619612,-0.6433843,0.7655434,0.5756537,0.2578373,-0.1360249
12.0265191,32.3164936,-0.6433396,0.7655809,1.2748874,0.2040575,12.0265191,32.3164936,10.8041738,33.7710974,13.2488643,30.8618898,-0.6433396,0.7655809,0.5750375,0.2564073,-0.1359141
11.9876263,32.3669715,-0.6433396,0.7655809,1.2748874,0.2040575,11.9876263,32.3669715,10.7652811,33.8215753,13.2099715,30.9123677,-0.6433396,0.7655809,0.5750375,0.3066048,-0.1358494
11.9876263,32.3669715,-0.6433396,0.7655809,1.2748874,0.2040575,11.9876263,32.3669715,10.7652811,33.8215753,13.2099715,30.9123677,-0.6433396,0.7655809,0.5750375,0.3066048,-0.1358494
11.9487218,32.4175338,-0.6432828,0.7656286,1.2758212,0.2578373,11.9487218,32.4175338,10.7264844,33.8722282,13.1709591,30.9628394,-0.6432828,0.7656286,0.5747263,0.3473452,-0.1356861
11.9487218,32.4175338,-0.6432828,0.7656286,1.2758212,0.2578373,11.9487218,32.4175338,10.7264844,33.8722282,13.1709591,30.9628394,-0.6432828,0.7656286,0.5747263,0.3473452,-0.1356861
11.9487218,32.4175338,-0.6432147,0.7656859,1.2752045,0.3066048,11.9487218,32.4175338,10.7266138,33.8723369,13.1708297,30.9627307,-0.6432147,0.7656859,0.5749318,0.3352233,-0.1355172
11.9098593,32.4681172,-0.6432147,0.7656859,1.2752045,0.3066048,11.9098593,32.4681172,10.6877513,33.9229203,13.1319672,31.0133141,-0.6432147,0.7656859,0.5749318,0.3780103,-0.1355408
11.9098593,32.4681172,-0.6432147,0.7656859,1.2752045,0.3066048,11.9098593,32.4681172,10.6877513,33.9229203,13.1319672,31.0133141,-0.6432147,0.7656859,0.5749318,0.3780103,-0.1355408
11.8710628,32.5186788,-0.6431377,0.7657506,1.2736869,0.3473452,11.8710628,32.5186788,10.6491012,33.9736049,13.0930244,31.0637528,-0.6431377,0.7657506,0.5754377,0.4014140,-0.1354125
11.8710628,32.5186788,-0.6431377,0.7657506,1.2736869,0.3473452,11.8710628,32.5186788,10.6491012,33.9736049,13.0930244,31.0637528,-0.6431377,0.7657506,0.5754377,0.4014140,-0.1354125
11.8710628,32.5186788,-0.6430528,0.7658219,1.2716712,0.3780103,11.8710628,32.5186788,10.6492625,33.9737404,13.0928631,31.0636173,-0.6430528,0.7658219,0.5761096,0.3827294,-0.1352021
11.8323432,32.5691800,-0.6430528,0.7658219,1.2716712,0.3780103,11.8323432,32.5691800,10.6105430,34.0242416,13.0541435,31.1141185,-0.6430528,0.7658219,0.5761096,0.4212966,-0.1352889
11.8323432,32.5691800,-0.6430528,0.7658219,1.2716712,0.3780103,11.8323432,32.5691800,10.6105430,34.0242416,13.0541435,31.1141185,-0.6430528,0.7658219,0.5761096,0.4212966,-0.1352889
11.7937047,32.6196054,-0.6429617,0.7658984,1.2693901,0.4014140,11.7937047,32.6196054,10.5720775,34.0748123,13.0153318,31.1643985,-0.6429617,0.7658984,0.5768700,0.4406122,-0.1351678
11.7937047,32.6196054,-0.6429617,0.7658984,1.2693901,0.4014140,11.7937047,32.6196054,10.5720775,34.0748123,13.0153318,31.1643985,-0.6429617,0.7658984,0.5768700,0.4406122,-0.1351678
11.7937047,32.6196054,-0.6428660,0.7659787,1.2679952,0.4212966,11.7937047,32.6196054,10.5722593,34.0749649,13.0151500,31.1642459,-0.6428660,0.7659787,0.5773349,0.4219690,-0.1349307
11.7551409,32.6699666,-0.6428660,0.7659787,1.2679952,0.4212966,11.7551409,32.6699666,10.5336956,34.1253261,12.9765863,31.2146071,-0.6428660,0.7659787,0.5773349,0.4600418,-0.1350557
11.7551409,32.6699666,-0.6428660,0.7659787,1.2679952,0.4212966,11.7551409,32.6699666,10.5336956,34.1253261,12.9765863,31.2146071,-0.6428660,0.7659787,0.5773349,0.4600418,-0.1350557
11.7166039,32.7203268,-0.6427659,0.7660627,1.2681311,0.4406122,11.7166039,32.7203268,10.4953487,34.1758458,12.9378591,31.2648077,-0.6427659,0.7660627,0.5772896,0.4815262,-0.1349532
11.7166039,32.7203268,-0.6427659,0.7660627,1.2681311,0.4406122,11.7166039,32.7203268,10.4953487,34.1758458,12.9378591,31.2648077,-0.6427659,0.7660627,0.5772896,0.4815262,-0.1349532
11.7166039,32.7203268,-0.6426618,0.7661500,1.2691323,0.4600417,11.7166039,32.7203268,10.4955465,34.1760118,12.9376613,31.2646417,-0.6426618,0.7661500,0.5769559,0.4686044,-0.1346953
11.6780617,32.7707214,-0.6426618,0.7661500,1.2691323,0.4600417,11.6780617,32.7707214,10.4570043,34.2264064,12.8991190,31.3150364,-0.6426618,0.7661500,0.5769559,0.5041203,-0.1347802
11.6780617,32.7707214,-0.6426618,0.7661500,1.2691323,0.4600417,11.6780617,32.7707214,10.4570043,34.2264064,12.8991190,31.3150364,-0.6426618,0.7661500,0.5769559,0.5041203,-0.1347802
11.6394955,32.8211857,-0.6425524,0.7662418,1.2706171,0.4815261,11.6394955,32.8211857,10.4186460,34.2770451,12.8603450,31.3653263,-0.6425524,0.7662418,0.5764610,0.5270461,-0.1344703
11.6394955,32.8211857,-0.6425524,0.7662418,1.2706171,0.4815261,11.6394955,32.8211857,10.4186460,34.2770451,12.8603450,31.3653263,-0.6425524,0.7662418,0.5764610,0.5270461,-0.1344703
11.6394955,32.8211857,-0.6424373,0.7663383,1.2723646,0.5041202,11.6394955,32.8211857,10.4188647,34.2772284,12.8601263,31.3651430,-0.6424373,0.7663383,0.5758785,0.5145771,-0.1341852
11.6008972,32.8717276,-0.6424373,0.7663383,1.2723646,0.5041202,11.6008972,32.8717276,10.3802664,34.3277703,12.8215280,31.4156848,-0.6424373,0.7663383,0.5758785,0.5480354,-0.1341678
11.6008972,32.8717276,-0.6424373,0.7663383,1.2723646,0.5041202,11.6008972,32.8717276,10.3802664,34.3277703,12.8215280,31.4156848,-0.6424373,0.7663383,0.5758785,0.5480354,-0.1341678
11.5622583,32.9223512,-0.6423181,0.7664381,1.2742487,0.5270460,11.5622583,32.9223512,10.3418539,34.3785837,12.7826628,31.4661188,-0.6423181,0.7664381,0.5752504,0.5673300,-0.1338728
11.5622583,32.9223512,-0.6423181,0.7664381,1.2742487,0.5270460,11.5622583,32.9223512,10.3418539,34.3785837,12.7826628,31.4661188,-0.6423181,0.7664381,0.5752504,0.5673300,-0.1338728
11.5622583,32.9223512,-0.6421928,0.7665432,1.2751824,0.5480354,11.5622583,32.9223512,10.3420921,34.3787833,12.7824246,31.4659192,-0.6421928,0.7665432,0.5749392,0.5509366,-0.1335624
11.5235949,32.9730522,-0.6421928,0.7665432,1.2751824,0.5480354,11.5235949,32.9730522,10.3034287,34.4294842,12.7437612,31.5166201,-0.6421928,0.7665432,0.5749392,0.5806623,-0.1335898
11.5235949,32.9730522,-0.6421928,0.7665432,1.2751824,0.5480354,11.5235949,32.9730522,10.3034287,34.4294842,12.7437612,31.5166201,-0.6421928,0.7665432,0.5749392,0.5806623,-0.1335898
11.4849500,33.0237600,-0.6420632,0.7666517,1.2745489,0.5673299,11.4849500,33.0237600,10.2650300,34.4803983,12.7048700,31.5671217,-0.6420632,0.7666517,0.5751504,0.5873147,-0.1333152
11.4849500,33.0237600,-0.6420632,0.7666517,1.2745489,0.5673299,11.4849500,33.0237600,10.2650300,34.4803983,12.7048700,31.5671217,-0.6420632,0.7666517,0.5751504,0.5873147,-0.1333152
11.4849500,33.0237600,-0.6419296,0.7667636,1.2730309,0.5806623,11.4849500,33.0237600,10.2652839,34.4806108,12.7046161,31.5669091,-0.6419296,0.7667636,0.5756564,0.5627083,-0.1329844
11.4463562,33.0744313,-0.6419296,0.7667636,1.2730309,0.5806623,11.4463562,33.0744313,10.2266900,34.5312822,12.6660223,31.6175804,-0.6419296,0.7667636,0.5756564,0.5892580,-0.1330491
11.4463562,33.0744313,-0.6419296,0.7667636,1.2730309,0.5806623,11.4463562,33.0744313,10.2266900,34.5312822,12.6660223,31.6175804,-0.6419296,0.7667636,0.5756564,0.5892580,-0.1330491
11.4078304,33.1250388,-0.6417952,0.7668761,1.2710247,0.5873147,11.4078304,33.1250388,10.1884196,34.5821034,12.6272413,31.6679742,-0.6417952,0.7668761,0.5763251,0.5883474,-0.1327967
11.4078304,33.1250388,-0.6417952,0.7668761,1.2710247,0.5873147,11.4078304,33.1250388,10.1884196,34.5821034,12.6272413,31.6679742,-0.6417952,0.7668761,0.5763251,0.5883474,-0.1327967
11.4078304,33.1250388,-0.6416588,0.7669902,1.2687554,0.5892580,11.4078304,33.1250388,10.1886788,34.5823202,12.6269821,31.6677573,-0.6416588,0.7669902,0.5770815,0.5611471,-0.1324591
11.3693818,33.1755668,-0.6416588,0.7669902,1.2687554,0.5892580,11.3693818,33.1755668,10.1502301,34.6328483,12.5885334,31.7182854,-0.6416588,0.7669902,0.5770815,0.5852066,-0.1325523
11.3693818,33.1755668,-0.6416588,0.7669902,1.2687554,0.5892580,11.3693818,33.1755668,10.1502301,34.6328483,12.5885334,31.7182854,-0.6416588,0.7669902,0.5770815,0.5852066,-0.1325523
11.3309993,33.2260310,-0.6415229,0.7671039,1.2673736,0.5883474,11.3309993,33.2260310,10.1121058,34.6835284,12.5498928,31.7685337,-0.6415229,0.7671039,0.5775421,0.5834378,-0.1323232
11.3309993,33.2260310,-0.6415229,0.7671039,1.2673736,0.5883474,11.3309993,33.2260310,10.1121058,34.6835284,12.5498928,31.7685337,-0.6415229,0.7671039,0.5775421,0.5834378,-0.1323232
11.3309993,33.2260310,-0.6413883,0.7672165,1.2675241,0.5852065,11.3309993,33.2260310,10.1123616,34.6837423,12.5496370,31.7683198,-0.6413883,0.7672165,0.5774920,0.5634126,-0.1319901
11.2926342,33.2764755,-0.6413883,0.7672165,1.2675241,0.5852065,11.2926342,33.2764755,10.0739965,34.7341868,12.5112719,31.8187642,-0.6413883,0.7672165,0.5774920,0.5860810,-0.1320990
11.2926342,33.2764755,-0.6413883,0.7672165,1.2675241,0.5852065,11.2926342,33.2764755,10.0739965,34.7341868,12.5112719,31.8187642,-0.6413883,0.7672165,0.5774920,0.5860810,-0.1320990
11.2542574,33.3269624,-0.6412536,0.7673290,1.2685415,0.5834377,11.2542574,33.3269624,10.0358755,34.7848875,12.4726393,31.8690373,-0.6412536,0.7673290,0.5771528,0.5898165,-0.1318914
11.2542574,33.3269624,-0.6412536,0.7673290,1.2685415,0.5834377,11.2542574,33.3269624,10.0358755,34.7848875,12.4726393,31.8690373,-0.6412536,0.7673290,0.5771528,0.5898165,-0.1318914
11.2542574,33.3269624,-0.6411177,0.7674426,1.2700415,0.5860810,11.2542574,33.3269624,10.0361338,34.7851033,12.4723811,31.8688215,-0.6411177,0.7674426,0.5766528,0.5734490,-0.1315551
11.2158525,33.3775076,-0.6411177,0.7674426,1.2700415,0.5860810,11.2158525,33.3775076,9.9977289,34.8356485,12.4339761,31.9193668,-0.6411177,0.7674426,0.5766528,0.5940365,-0.1316935
11.2158525,33.3775076,-0.6411177,0.7674426,1.2700415,0.5860810,11.2158525,33.3775076,9.9977289,34.8356485,12.4339761,31.9193668,-0.6411177,0.7674426,0.5766528,0.5940365,-0.1316935
11.1774057,33.4281271,-0.6409819,0.7675560,1.2718017,0.5898165,11.1774057,33.4281271,9.9595401,34.8864834,12.3952714,31.9697707,-0.6409819,0.7675560,0.5760661,0.5980598,-0.1315079
11.1774057,33.4281271,-0.6409819,0.7675560,1.2718017,0.5898165,11.1774057,33.4281271,9.9595401,34.8864834,12.3952714,31.9697707,-0.6409819,0.7675560,0.5760661,0.5980598,-0.1315079
11.1774057,33.4281271,-0.6408452,0.7676701,1.2737017,0.5940364,11.1774057,33.4281271,9.9597999,34.8867003,12.3950116,31.9695538,-0.6408452,0.7676701,0.5754328,0.5827080,-0.1311699
11.1389127,33.4788285,-0.6408452,0.7676701,1.2737017,0.5940364,11.1389127,33.4788285,9.9213068,34.9374018,12.3565185,32.0202553,-0.6408452,0.7676701,0.5754328,0.6012792,-0.1313330
11.1389127,33.4788285,-0.6408452,0.7676701,1.2737017,0.5940364,11.1389127,33.4788285,9.9213068,34.9374018,12.3565185,32.0202553,-0.6408452,0.7676701,0.5754328,0.6012792,-0.1313330
11.1003715,33.5296159,-0.6407072,0.7677853,1.2756644,0.5980598,11.1003715,33.5296159,9.8830278,34.9884080,12.3177152,32.0708238,-0.6407072,0.7677853,0.5747785,0.6033431,-0.1311687
11.1003715,33.5296159,-0.6407072,0.7677853,1.2756644,0.5980598,11.1003715,33.5296159,9.8830278,34.9884080,12.3177152,32.0708238,-0.6407072,0.7677853,0.5747785,0.6033431,-0.1311687
11.1003715,33.5296159,-0.6405684,0.7679011,1.2766354,0.6012791,11.1003715,33.5296159,9.8832915,34.9886279,12.3174515,32.0706038,-0.6405684,0.7679011,0.5744549,0.5850440,-0.1308257
11.0617939,33.5804695,-0.6405684,0.7679011,1.2766354,0.6012791,11.0617939,33.5804695,9.8447139,35.0394816,12.2788739,32.1214575,-0.6405684,0.7679011,0.5744549,0.6015897,-0.1309266
11.0617939,33.5804695,-0.6405684,0.7679011,1.2766354,0.6012791,11.0617939,33.5804695,9.8447139,35.0394816,12.2788739,32.1214575,-0.6405684,0.7679011,0.5744549,0.6015897,-0.1309266
11.0232307,33.6313264,-0.6404276,0.7680185,1.2760150,0.6033430,11.0232307,33.6313264,9.8064182,35.0905616,12.2400432,32.1720912,-0.6404276,0.7680185,0.5746617,0.5942751,-0.1306371
11.0232307,33.6313264,-0.6404276,0.7680185,1.2760150,0.6033430,11.0232307,33.6313264,9.8064182,35.0905616,12.2400432,32.1720912,-0.6404276,0.7680185,0.5746617,0.5942751,-0.1306371
11.0232307,33.6313264,-0.6402886,0.7681344,1.2745967,0.6015896,11.0232307,33.6313264,9.8066823,35.0907818,12.2397791,32.1718711,-0.6402886,0.7681344,0.5751344,0.5691855,-0.1302937
10.9847082,33.6821473,-0.6402886,0.7681344,1.2745967,0.6015896,10.9847082,33.6821473,9.7681598,35.1416027,12.2012566,32.2226919,-0.6402886,0.7681344,0.5751344,0.5840666,-0.1303627
10.9847082,33.6821473,-0.6402886,0.7681344,1.2745967,0.6015896,10.9847082,33.6821473,9.7681598,35.1416027,12.2012566,32.2226919,-0.6402886,0.7681344,0.5751344,0.5840666,-0.1303627
10.9462401,33.7328973,-0.6401507,0.7682493,1.2726935,0.5942751,10.9462401,33.7328973,9.7299537,35.1925710,12.1625265,32.2732235,-0.6401507,0.7682493,0.5757688,0.5725644,-0.1300915
10.9462401,33.7328973,-0.6401507,0.7682493,1.2726935,0.5942751,10.9462401,33.7328973,9.7299537,35.1925710,12.1625265,32.2732235,-0.6401507,0.7682493,0.5757688,0.5725644,-0.1300915
10.9462401,33.7328973,-0.6400161,0.7683615,1.2705193,0.5840666,10.9462401,33.7328973,9.7302095,35.1927841,12.1622707,32.2730104,-0.6400161,0.7683615,0.5764936,0.5459418,-0.1297589
10.9078353,33.7835607,-0.6400161,0.7683615,1.2705193,0.5840666,10.9078353,33.7835607,9.6918048,35.2434476,12.1238659,32.3236739,-0.6400161,0.7683615,0.5764936,0.5608914,-0.1298265
10.9078353,33.7835607,-0.6400161,0.7683615,1.2705193,0.5840666,10.9078353,33.7835607,9.6918048,35.2434476,12.1238659,32.3236739,-0.6400161,0.7683615,0.5764936,0.5608914,-0.1298265
10.8695036,33.8341410,-0.6398831,0.7684723,1.2682070,0.5725644,10.8695036,33.8341410,9.6537258,35.2942384,12.0852815,32.3740437,-0.6398831,0.7684723,0.5772643,0.5483345,-0.1295735
10.8695036,33.8341410,-0.6398831,0.7684723,1.2682070,0.5725644,10.8695036,33.8341410,9.6537258,35.2942384,12.0852815,32.3740437,-0.6398831,0.7684723,0.5772643,0.5483345,-0.1295735
10.8695036,33.8341410,-0.6397539,0.7685798,1.2668531,0.5608914,10.8695036,33.8341410,9.6539712,35.2944427,12.0850361,32.3738394,-0.6397539,0.7685798,0.5777156,0.5248423,-0.1292544
10.8312348,33.8846463,-0.6397539,0.7685798,1.2668531,0.5608914,10.8312348,33.8846463,9.6157024,35.3449480,12.0467672,32.4243446,-0.6397539,0.7685798,0.5777156,0.5386630,-0.1293346
10.8312348,33.8846463,-0.6397539,0.7685798,1.2668531,0.5608914,10.8312348,33.8846463,9.6157024,35.3449480,12.0467672,32.4243446,-0.6397539,0.7685798,0.5777156,0.5386630,-0.1293346
10.7929771,33.9351435,-0.6396262,0.7686861,1.2670735,0.5483344,10.7929771,33.9351435,9.5776874,35.3956471,12.0082669,32.4746398,-0.6396262,0.7686861,0.5776422,0.5334025,-0.1291033
10.7929771,33.9351435,-0.6396262,0.7686861,1.2670735,0.5483344,10.7929771,33.9351435,9.5776874,35.3956471,12.0082669,32.4746398,-0.6396262,0.7686861,0.5776422,0.5334025,-0.1291033
