x;y
-33.7984;19.983
-33.7877;19.9362
-33.7766;19.9003
-33.7655;19.8644
-33.7545;19.8285
-33.7434;19.7927
-33.7323;19.7568
-33.713;19.7206
-33.7019;19.6847
-33.6905;19.6489
-33.6876;19.6024
-33.6683;19.5662
-33.6565;19.5306
-33.6449;19.495
-33.6333;19.4593
-33.6219;19.4126
-33.6022;19.3765
-33.5904;19.3409
-33.5786;19.3053
-33.5671;19.2586
-33.5553;19.223
-33.5352;19.1871
-33.5234;19.1514
-33.5119;19.1156
-33.4923;19.0794
-33.4815;19.0324
-33.4703;18.9963
-33.4512;18.9598
-33.4399;18.9239
-33.4287;18.8878
-33.418;18.8406
-33.3986;18.8043
-33.3874;18.7682
-33.3759;18.7323
-33.3561;18.6961
-33.3444;18.6603
-33.3243;18.6243
-33.3127;18.5776
-33.2929;18.5414
-33.2726;18.5055
-33.2602;18.47
-33.2397;18.4342
-33.2273;18.3988
-33.2072;18.3628
-33.1951;18.3271
-33.1751;18.291
-33.1631;18.2553
-33.1432;18.219
-33.1317;18.183
-33.112;18.1467
-33.1009;18.0996
-33.0812;18.0632
-33.0699;18.027
-33.0502;17.9906
-33.0303;17.9543
-33.0187;17.9183
-32.9992;17.8818
-32.9873;17.846
-32.9674;17.8097
-32.9554;17.7738
-32.9342;17.7383
-32.913;17.7028
-32.8919;17.6673
-32.8707;17.6319
-32.8577;17.5966
-32.8369;17.5609
-32.816;17.5252
-32.7951;17.4895
-32.7828;17.4538
-32.7634;17.4064
-32.7435;17.37
-32.7235;17.3337
-32.7114;17.2979
-32.6913;17.2616
-32.6714;17.2252
-32.6513;17.189
-32.639;17.1532
-32.6186;17.1172
-32.5983;17.081
-32.578;17.0448
-32.5576;17.0087
-32.5367;16.973
-32.5156;16.9373
-32.4947;16.9016
-32.4735;16.8661
-32.4521;16.8306
-32.4312;16.7948
-32.4184;16.7594
-32.3971;16.7238
-32.3677;16.6879
-32.3467;16.6523
-32.3257;16.6165
-32.3045;16.5809
-32.2834;16.5453
-32.2625;16.5095
-32.2415;16.4737
-32.2287;16.4383
-32.2076;16.4026
-32.1869;16.3667
-32.1659;16.3309
-32.1367;16.2949
-32.1159;16.2482
-32.0948;16.2125
-32.0733;16.1771
-32.0517;16.1418
-32.0303;16.1063
-32.0087;16.071
-31.9865;16.0361
-31.9649;16.0007
-31.943;15.9656
-31.9129;15.9302
-31.8913;15.8948
-31.8697;15.8595
-31.848;15.8242
-31.8266;15.7887
-31.8051;15.7532
-31.7834;15.718
-31.761;15.6832
-31.7392;15.6481
-31.7171;15.613
-31.6949;15.5781
-31.6651;15.5425
-31.6438;15.507
-31.6224;15.4715
-31.6013;15.4358
-31.5811;15.3886
-31.5604;15.3525
-31.5393;15.3168
-31.5273;15.2805
-31.5065;15.2446
-31.4841;15.2097
-31.4613;15.1753
-31.4302;15.1406
-31.4072;15.1063
-31.3768;15.0711
-31.355;15.0359
-31.3244;15.0116
-31.302;14.9768
-31.2806;14.9413
-31.2601;14.8943
-31.2388;14.8587
-31.2253;14.8129
-31.1945;14.778
-31.1715;14.7436
-31.14;14.7093
-31.14;14.7093
-31.0852;14.6516
-31.0625;14.6171
-31.04;14.5824
-31.0173;14.5478
-30.9946;14.5132
-30.9726;14.4674
-30.9504;14.4325
-30.9196;14.3976
-30.8966;14.3632
-30.8735;14.329
-30.8505;14.2947
-30.8193;14.2601
-30.7963;14.2258
-30.7734;14.1914
-30.7505;14.157
-30.728;14.1223
-30.7055;14.0876
-30.6753;14.0414
-30.6527;14.0069
-30.6298;13.9724
-30.607;13.938
-30.5756;13.9143
-30.5533;13.8795
-30.5311;13.8338
-30.5085;13.7991
-30.4859;13.7645
-30.4628;13.7303
-30.4398;13.6959
-30.409;13.661
-30.3862;13.6266
-30.3632;13.5922
-30.3405;13.5576
-30.3096;13.5229
-30.2872;13.4773
-30.2644;13.4428
-30.2419;13.4081
-30.2191;13.3737
-30.1963;13.3392
-30.1653;13.3044
-30.1421;13.2811
-30.1194;13.2465
-30.0964;13.2122
-30.0733;13.1779
-30.043;13.1319
-30.0203;13.0973
-29.9976;13.0628
-29.9748;13.0283
-29.9522;12.9937
-29.9292;12.9594
-29.9062;12.9251
-29.875;12.8905
-29.8514;12.8674
-29.8284;12.833
-29.8056;12.7986
-29.7832;12.753
-29.7525;12.7181
-29.7298;12.6835
-29.7071;12.6489
-29.684;12.6255
-29.6613;12.5909
-29.6385;12.5564
-29.6155;12.5221
-29.5926;12.4878
-29.5615;12.4531
-29.5384;12.4189
-29.5157;12.3843
-29.4929;12.3498
-29.47;12.3154
-29.4472;12.2809
-29.4246;12.2463
-29.3936;12.2115
-29.371;12.177
-29.3481;12.1425
-29.3253;12.1081
-29.3023;12.0737
-29.2795;12.0393
-29.2567;12.0048
-29.2258;11.97
-29.203;11.9355
-29.1797;11.9122
-29.1568;11.8777
-29.1342;11.8432
-29.1115;11.8086
-29.0888;11.774
-29.0581;11.7391
-29.0354;11.7045
-29.0126;11.67
-28.9896;11.6357
-28.9666;11.6014
-28.9435;11.5671
-28.9205;11.5328
-28.8977;11.4983
-28.8666;11.4637
-28.8432;11.4404
-28.8208;11.3949
-28.7983;11.3602
-28.7753;11.3366
-28.7525;11.3021
-28.7295;11.2678
-28.6988;11.2329
-28.6761;11.1983
-28.653;11.1641
-28.6298;11.1299
-28.607;11.0954
-28.5836;11.0722
-28.5525;11.0375
-28.5298;11.0029
-28.5072;10.9683
-28.4842;10.934
-28.4615;10.8994
-28.439;10.8647
-28.4163;10.8301
-28.3931;10.8068
-28.3702;10.7723
-28.3393;10.7375
-28.3166;10.7029
-28.2938;10.6685
-28.2708;10.6341
-28.2477;10.5999
-28.2241;10.5768
-28.201;10.5426
-28.178;10.5083
-28.1551;10.4739
-28.1321;10.4396
-28.1088;10.4055
-28.0857;10.382
-28.0548;10.3472
-28.0321;10.3126
-28.0094;10.2781
-27.9869;10.2434
-27.9717;10.2203
-27.9489;10.1859
-27.918;10.1511
-27.8952;10.1166
-27.8719;10.0825
-27.8488;10.0483
-27.8255;10.025
-27.8028;9.99038
-27.78;9.95592
-27.757;9.92158
-27.7336;9.89835
-27.7108;9.86389
-27.6878;9.82955
-27.6648;9.79521
-27.6337;9.76053
-27.6106;9.72632
-27.5872;9.70308
-27.5642;9.66874
-27.5413;9.63441
-27.5184;9.59995
-27.5033;9.57693
-27.4803;9.5426
-27.4572;9.50838
-27.4342;9.47404
-27.4033;9.43924
-27.3798;9.41601
-27.3572;9.38143
-27.3343;9.34697
-27.3109;9.32373
-27.2878;9.28951
-27.2648;9.25517
-27.2418;9.22083
-27.2184;9.1976
-27.1953;9.16338
-27.1723;9.12904
-27.1494;9.0947
-27.1258;9.07158
-27.1108;9.0377
-27.0878;9.00336
-27.0642;8.98025
-27.0412;8.94591
-27.0184;8.91145
-26.995;8.88821
-26.9723;8.85363
-26.9495;8.81918
-26.9262;8.79582
-26.9034;8.76136
-26.8806;8.7269
-26.8571;8.70367
-26.8423;8.66967
-26.8193;8.63533
-26.796;8.61198
-26.7731;8.57764
-26.7496;8.55441
-26.7265;8.52019
-26.7037;8.48573
-26.6804;8.46238
-26.6574;8.42804
-26.634;8.40481
-26.6112;8.37035
-26.5968;8.33599
-26.5735;8.31264
-26.5507;8.27819
-26.5274;8.25484
-26.5043;8.22062
-26.4813;8.18628
-26.4577;8.16317
-26.4346;8.12896
-26.4112;8.10573
-26.3882;8.07139
-26.3734;8.03739
-26.3499;8.01416
-26.3273;7.97958
-26.3041;7.95611
-26.2812;7.92177
-26.2583;7.88731
-26.2352;7.86384
-26.2122;7.8295
-26.1894;7.79504
-26.1743;7.77203
-26.1513;7.73769
-26.1279;7.71446
-26.1049;7.68012
-26.0824;7.64542
-26.0595;7.61096
-26.0364;7.58749
-26.0136;7.55303
-25.9992;7.51867
-25.9762;7.49508
-25.9534;7.46062
-25.9304;7.42628
-25.9071;7.40293
-25.8843;7.36847
-25.8607;7.34535
-25.8376;7.31114
-25.8146;7.2768
-25.7918;7.24234
-25.7685;7.21899
-25.7456;7.18465
-25.7226;7.15031
-25.7074;7.1273
-25.6846;7.09284
-25.6616;7.0585
-25.6384;7.03514
-25.6154;7.00081
-25.5924;6.96647
-25.5696;6.93201
-25.5463;6.90865
-25.5235;6.87419
-25.501;6.83949
-25.4778;6.81602
-25.4549;6.78168
-25.4319;6.74734
-25.4086;6.72399
-25.3858;6.68953
-25.3627;6.65531
-25.3396;6.62109
-25.3164;6.58688
-25.293;6.56364
-25.27;6.5293
-25.2468;6.49521
-25.2233;6.47198
-25.2004;6.43764
-25.1775;6.40318
-25.1546;6.36884
-25.1316;6.3345
-25.1082;6.31127
-25.0853;6.27681
-25.0624;6.24247
-25.0396;6.20801
-25.0161;6.18478
-24.9932;6.15044
-24.9702;6.1161
-24.9474;6.08164
-24.9244;6.0473
-24.9016;6.01284
-24.8781;5.98961
-24.8552;5.95527
-24.8323;5.92081
-24.8094;5.88647
-24.7858;5.86335
-24.763;5.82889
-24.7402;5.79443
-24.7172;5.76009
-24.6942;5.72575
-24.6715;5.69117
-24.6483;5.66782
-24.6251;5.6336
-24.5942;5.5988
-24.5714;5.56434
-24.5484;5.53
-24.5251;5.50665
-24.5025;5.47207
-24.4796;5.43761
-24.4568;5.40315
-24.4343;5.36845
-24.4035;5.33354
-24.3807;5.29908
-24.358;5.2645
-24.3353;5.22992
-24.3124;5.19558
-24.2889;5.17235
-24.266;5.13801
-24.2349;5.10333
-24.2116;5.06923
-24.1886;5.03489
-24.1658;5.00043
-24.1349;4.96563
-24.1121;4.93117
-24.0894;4.89659
-24.0663;4.87312
-24.0436;4.83854
-24.0208;4.80408
-23.9979;4.76962
-23.967;4.73482
-23.9442;4.70036
-23.9212;4.66602
-23.8984;4.63156
-23.8676;4.59664
-23.8448;4.56218
-23.8221;4.5276
-23.7993;4.49313
-23.7766;4.45855
-23.7455;4.43462
-23.7234;4.38881
-23.7011;4.35398
-23.6788;4.31904
-23.648;4.29486
-23.6258;4.25991
-23.6037;4.22484
-23.5815;4.18989
-23.5512;4.15461
-23.5289;4.11966
-23.5064;4.08495
-23.4762;4.04954
-23.4543;4.01435
-23.4325;3.97903
-23.4107;3.94371
-23.3807;3.90818
-23.3589;3.87286
-23.3372;3.83741
-23.3076;3.80151
-23.2861;3.76594
-23.2648;3.73024
-23.2352;3.69433
-23.2138;3.65863
-23.1923;3.62306
-23.1708;3.58748
-23.1415;3.55131
-23.1203;3.51549
-23.0908;3.47944
-23.0696;3.44361
-23.0482;3.4079
-23.019;3.3716
-22.998;3.33563
-22.9688;3.29933
-22.9477;3.26336
-22.9268;3.22726
-22.8977;3.19082
-22.8765;3.15497
-22.8476;3.1184
-22.8268;3.08216
-22.7978;3.04559
-22.7764;3.02058
-22.748;2.97289
-22.7267;2.94775
-22.698;2.9109
-22.6775;2.87439
-22.6492;2.83728
-22.629;2.80038
-22.6007;2.76326
-22.5806;2.72634
-22.5526;2.68882
-22.5326;2.65177
-22.5045;2.61436
-22.4762;2.57708
-22.456;2.54027
-22.4272;2.51409
-22.3992;2.47653
-22.3793;2.43931
-22.3513;2.40173
-22.3236;2.36389
-22.304;2.32638
-22.2764;2.28839
-22.2489;2.25026
-22.2295;2.21246
-22.2014;2.18555
-22.1739;2.14739
-22.1545;2.10956
-22.1271;2.07125
-22.0999;2.03279
-22.0804;2.00563
-22.0531;1.96715
-22.0261;1.92839
-21.9995;1.88921
-21.9808;1.85048
-21.9539;1.81154
-21.9265;1.7837
-21.8997;1.74459
-21.8728;1.70548
-21.846;1.66635
-21.8268;1.63865
-21.7999;1.59949
-21.7652;1.5597
-21.7463;1.53154
-21.7196;1.49206
-21.6928;1.4527
-21.6658;1.42415
-21.6392;1.38448
-21.6125;1.34493
-21.5854;1.31634
-21.559;1.27633
-21.532;1.24756
-21.5055;1.20766
-21.4789;1.16775
-21.452;1.13879
-21.4258;1.0984
-21.3989;1.06925
-21.3725;1.02898
-21.3375;0.999455
-21.3113;0.958848
-21.2847;0.92933
-21.2584;0.888684
-21.2314;0.859425
-21.205;0.818892
-21.1783;0.789297
-21.1432;0.759495
-21.1167;0.718906
-21.0899;0.689254
-21.0634;0.648628
-21.0366;0.618785
-21.0098;0.588924
-20.9753;0.547598
-20.9482;0.518008
-20.9132;0.487752
-20.8865;0.457504
-20.8597;0.427392
-20.8253;0.385659
-20.7985;0.35535
-20.7718;0.324865
-20.745;0.294516
-20.7107;0.252384
-20.6839;0.221835
-20.649;0.190926
-20.6223;0.160176
-20.5873;0.129225
-20.5603;0.0987556
-20.5332;0.068265
-20.4982;0.0372537
-20.4715;-0.00438465
-20.4445;-0.0350973
-20.4093;-0.0661688
-20.3823;-0.0970845
-20.3474;-0.128686
-20.3123;-0.160148
-20.2854;-0.191456
-20.2503;-0.22296
-20.2233;-0.254312
-20.1878;-0.275083
-20.161;-0.306811
-20.126;-0.338901
-20.099;-0.370674
-20.064;-0.402977
-20.0371;-0.434965
-20.0021;-0.467314
-19.9668;-0.499517
-19.9393;-0.520465
-19.904;-0.552541
-19.8766;-0.5843
-19.8413;-0.61659
-19.8054;-0.637792
-19.7781;-0.669784
-19.7425;-0.701962
-19.7065;-0.723225
-19.671;-0.755788
-19.6436;-0.788206
-19.6078;-0.810053
-19.5722;-0.842853
-19.5447;-0.875335
-19.5086;-0.897069
-19.473;-0.930108
-19.445;-0.951721
-19.4092;-0.984626
-19.373;-1.00662
-19.3372;-1.03974
-19.3008;-1.06142
-19.2725;-1.08295
-19.2364;-1.11578
-19.1998;-1.13751
-19.1636;-1.17019
-19.1268;-1.19178
-19.0983;-1.2134
-19.062;-1.24631
-19.0171;-1.26865
-18.9884;-1.29033
-18.9517;-1.31254
-18.9153;-1.34588
-18.8785;-1.36831
-18.8417;-1.39094
-18.8048;-1.41341
-18.7679;-1.43607
-18.7394;-1.46934
-18.7024;-1.49204
-18.6572;-1.51491
-18.62;-1.53746
-18.5827;-1.55984
-18.5454;-1.58242
-18.508;-1.60483
-18.4706;-1.62726
-18.4331;-1.64969
-18.3957;-1.67252
-18.3582;-1.69535
-18.3206;-1.71821
-18.2831;-1.74126
-18.2454;-1.76414
-18.2077;-1.78703
-18.1701;-1.81031
-18.1324;-1.83379
-18.0941;-1.8458
-18.0562;-1.86912
-18.0103;-1.89316
-17.9724;-1.91707
-17.9345;-1.941
-17.896;-1.95364
-17.8579;-1.97721
-17.8116;-2.00113
-17.7729;-2.01361
-17.7346;-2.03721
-17.6962;-2.06082
-17.6573;-2.07315
-17.6188;-2.09697
-17.5722;-2.12134
-17.5332;-2.13407
-17.4945;-2.15811
-17.4554;-2.17105
-17.4085;-2.19545
-17.3692;-2.20822
-17.3303;-2.23267
-17.2909;-2.24565
-17.2433;-2.25916
-17.2042;-2.28306
-17.1646;-2.29586
-17.1249;-2.30924
-17.0775;-2.33407
-17.0377;-2.34727
-16.9978;-2.36105
-16.9498;-2.37518
-16.9102;-2.39988
-16.8701;-2.41348
-16.83;-2.42651
-16.7816;-2.44026
-16.7413;-2.45387
-16.7009;-2.46728
-16.6605;-2.48089
-16.6118;-2.49465
-16.5712;-2.50826
-16.5305;-2.52187
-16.4817;-2.53601
-16.4408;-2.54943
-16.3999;-2.56284
-16.3509;-2.5764
-16.3099;-2.58943
-16.2688;-2.60264
-16.2271;-2.60475
-16.1778;-2.61849
-16.1364;-2.63208
-16.0946;-2.63455
-16.0531;-2.64813
-16.0034;-2.66223
-15.9613;-2.6645
-15.9196;-2.67825
-15.8778;-2.69238
-15.8354;-2.6952
-15.7854;-2.70926
-15.7429;-2.71188
-15.7008;-2.72559
-15.6581;-2.72837
-15.6078;-2.74221
-15.5651;-2.7444
-15.5227;-2.75788
-15.4798;-2.76024
-15.4373;-2.77351
-15.3862;-2.77618
-15.3431;-2.77832
-15.2999;-2.78044
-15.2571;-2.79384
-15.2137;-2.79632
-15.1703;-2.79878
-15.1273;-2.81233
-15.0755;-2.81528
-15.0318;-2.8177
-14.9881;-2.8199
-14.9443;-2.82228
-14.9009;-2.83556
-14.8566;-2.82624
-14.8128;-2.82781
-14.7688;-2.82956
-14.7248;-2.83148
-14.6808;-2.83282
-14.6367;-2.83433
-14.5925;-2.83582
-14.5482;-2.83748
-14.5038;-2.8393
-14.4675;-2.84058
-14.4229;-2.84236
-14.3784;-2.84394
-14.3338;-2.84531
-14.2887;-2.83574
-14.2438;-2.83762
-14.199;-2.83911
-14.1623;-2.83987
-14.1175;-2.84095
-14.0721;-2.83109
-14.0272;-2.83194
-13.9905;-2.83208
-13.9451;-2.82178
-13.9;-2.82275
-13.855;-2.82316
-13.8176;-2.8121
-13.7725;-2.81265
-13.7268;-2.80207
-13.6898;-2.80206
-13.6439;-2.7916
-13.5986;-2.79188
-13.5609;-2.78068
-13.5156;-2.78073
-13.4778;-2.76949
-13.4324;-2.7695
-13.3945;-2.75839
-13.3486;-2.74708
-13.3033;-2.7465
-13.2654;-2.7348
-13.2194;-2.72323
-13.174;-2.72258
-13.1362;-2.71029
-13.0984;-2.69798
-13.0527;-2.68565
-13.015;-2.67296
-12.9692;-2.66043
-12.924;-2.65881
-12.8865;-2.64539
-12.8409;-2.63228
-12.8033;-2.61899
-12.7576;-2.60601
-12.728;-2.59234
-12.6821;-2.57949
-12.6443;-2.56628
-12.5985;-2.55307
-12.5609;-2.53933
-12.5151;-2.52591
-12.4776;-2.51197
-12.4319;-2.49836
-12.3943;-2.48421
-12.3486;-2.47039
-12.3107;-2.44495
-12.2731;-2.43076
-12.2356;-2.41639
-12.19;-2.40218
-12.1525;-2.38762
-12.1071;-2.37306
-12.0698;-2.35814
-12.0325;-2.34321
-11.9872;-2.32828
-11.9496;-2.30189
-11.9124;-2.28659
-11.8752;-2.27129
-11.8294;-2.24521
-11.7922;-2.22972
-11.7549;-2.21454
-11.7095;-2.19952
-11.6722;-2.18416
-11.6346;-2.15735
-11.5894;-2.14197
-11.5526;-2.12578
-11.5153;-2.09847
-11.4786;-2.08211
-11.4415;-2.05448
-11.4052;-2.03764
-11.3608;-2.02097
-11.3239;-1.993
-11.2876;-1.97598
-11.2508;-1.94784
-11.2145;-1.93081
-11.1776;-1.90281
-11.1414;-1.88561
-11.1047;-1.85729
-11.0604;-1.84026
-11.0243;-1.82288
-10.9878;-1.79424
-10.952;-1.77641
-10.9158;-1.74745
-10.8718;-1.72995
-10.8357;-1.70084
-10.8002;-1.68253
-10.7643;-1.65311
-10.7284;-1.62369
-10.6931;-1.60522
-10.6574;-1.5755
-10.6223;-1.55672
-10.5867;-1.52684
-10.5516;-1.50806
-10.508;-1.47837
-10.4731;-1.45929
-10.4377;-1.42925
-10.4023;-1.39906
-10.3674;-1.37998
-10.3322;-1.34964
-10.2974;-1.3304
-10.2622;-1.30006
-10.219;-1.2699
-10.1845;-1.25037
-10.1496;-1.21958
-10.1147;-1.18879
-10.0805;-1.16896
-10.0457;-1.13802
-10.0114;-1.11819
-9.96846;-1.08774
-9.93397;-1.05651
-9.89947;-1.02527
-9.86531;-1.00529
-9.83045;-0.974498
-9.79582;-0.94341
-9.75342;-0.923914
-9.71868;-0.892971
-9.68452;-0.872988
-9.65002;-0.841752
-9.60727;-0.811001
-9.57336;-0.790726
-9.53912;-0.759197
-9.50487;-0.727669
-9.47049;-0.696285
-9.43658;-0.676009
-9.40233;-0.64448
-9.36821;-0.612805
-9.32605;-0.593013
-9.29142;-0.56192
-9.25705;-0.530535
-9.21514;-0.510451
-9.18077;-0.479067
-9.14626;-0.447827
-9.11222;-0.427694
-9.07785;-0.396308
-9.03548;-0.365116
-9.0011;-0.33373
-8.96731;-0.313306
-8.92481;-0.282259
-8.89102;-0.261836
-8.85677;-0.230305
-8.82252;-0.198775
-8.78028;-0.167438
-8.74636;-0.147159
-8.71224;-0.115482
-8.67824;-0.0836614
-8.63658;-0.0632867
-8.60246;-0.0316102
-8.55983;-0.000706328
-8.52583;0.031115
-8.4923;0.051829
-8.45842;0.0837947
-8.4243;0.115471
-8.3903;0.147292
-8.34877;0.167812
-8.31477;0.199633
-8.28064;0.23131
-8.23911;0.25183
-8.20537;0.28394
-8.17149;0.315907
-8.13796;0.336621
-8.10434;0.368877
-8.0626;0.400793
-8.02919;0.421653
-7.99544;0.453764
-7.96182;0.48602
-7.92807;0.51813
-7.88667;0.538794
-7.85293;0.570903
-7.81965;0.591906
-7.78603;0.62416
-7.75228;0.65627
-7.71912;0.677418
-7.6855;0.709673
-7.64364;0.741445
-7.60964;0.773265
-7.57611;0.793978
-7.53437;0.825894
-7.50108;0.846897
-7.46759;0.879297
-7.4341;0.911698
-7.40048;0.943953
-7.36745;0.965246
-7.32596;0.997453
-7.29259;1.03
-7.25943;1.05115
-7.22594;1.08355
-7.18457;1.1159
-7.15154;1.1372
-7.11805;1.1696
-7.08455;1.202
-7.04294;1.23406
-7.00991;1.25536
-6.97654;1.2879
-6.93517;1.32026
-6.90252;1.34199
-6.86128;1.37449
-6.82803;1.40718
-6.79538;1.42891
-6.76213;1.46161
-6.72876;1.49416
-6.68727;1.52637
-6.65424;1.54766
-6.62099;1.58036
-6.58774;1.61305
-6.54671;1.63416
-6.51334;1.66671
-6.48009;1.6994
-6.43931;1.7208
-6.40618;1.75364
-6.36565;1.77533
-6.3329;1.80862
-6.30002;1.84176
-6.26748;1.86364
-6.2266;1.89659
-6.1936;1.92959
-6.16093;1.95133
-6.11968;1.98383
-6.08667;2.01683
-6.04601;2.03838
-6.013;2.07138
-5.98012;2.10452
-5.94782;2.12671
-5.90681;2.15951
-5.87463;2.18185
-5.84186;2.21515
-5.80097;2.2481
-5.76879;2.27044
-5.7279;2.30341
-5.69525;2.33686
-5.66281;2.3589
-5.62204;2.39202
-5.58962;2.42577
-5.55767;2.44842
-5.52513;2.48203
-5.48505;2.50434
-5.45274;2.53825
-5.4122;2.57167
-5.37999;2.59403
-5.3472;2.62734
-5.30699;2.64952
-5.27455;2.68329
-5.24292;2.70642
-5.21057;2.74036
-5.17797;2.7623
-5.14492;2.79533
-5.10423;2.8169
-5.07132;2.85006
-5.03065;2.87162
-4.99011;2.89332
-4.94934;2.91471
-4.91668;2.93644
-4.8772;2.97123
-4.84653;3.00728
-4.81442;3.0298
-4.78208;3.06374
-4.74267;3.09871
-4.69502;3.12148
-4.65513;3.14413
-4.62348;3.179
-4.59217;3.20261
-4.55181;3.23637
-4.52037;3.25984
-4.48847;3.29441
-4.4568;3.31757
-4.41712;3.34055
-4.38555;3.36387
-4.3454;3.39796
-4.31371;3.42113
-4.28225;3.44461
-4.25043;3.47936
-4.21038;3.50189
-4.17822;3.52446
-4.14663;3.5478
-4.11515;3.57129
-4.08308;3.60575
-4.05159;3.62925
-4.01185;3.65227
-3.98;3.68705
-3.94838;3.71041
-3.91676;3.73377
-3.88502;3.75698
-3.85339;3.78034
-3.82164;3.80356
-3.78989;3.82677
-3.75813;3.85
-3.7267;3.87369
-3.68646;3.90785
-3.6548;3.93123
-3.62336;3.95494
-3.60025;3.9793
-3.5688;4.00301
-3.53734;4.02673
-3.50588;4.05045
-3.47431;4.07401
-3.44273;4.09757
-3.40313;4.12096
-3.3719;4.13327
-3.3402;4.15668
-3.30871;4.18042
-3.28534;4.20449
-3.25352;4.22776
-3.22191;4.25134
-3.1904;4.27509
-3.15935;4.28774
-3.13585;4.31167
-3.10423;4.33527
-3.07281;4.35919
-3.03326;4.38277
-3.01062;4.39626
-2.97908;4.42003
-2.94763;4.44397
-2.92429;4.46825
-2.8933;4.48109
-2.86163;4.50471
-2.83819;4.52884
-2.80718;4.54168
-2.77549;4.56532
-2.7439;4.58912
-2.71288;4.60198
-2.6895;4.62628
-2.6581;4.65042
-2.62715;4.66346
-2.60395;4.68811
-2.57309;4.70132
-2.54988;4.72598
-2.5189;4.73903
-2.48765;4.76352
-2.46422;4.78786
-2.43313;4.80076
-2.40156;4.82477
-2.37858;4.83801
-2.3471;4.8622
-2.32421;4.87561
-2.29271;4.8998
-2.26989;4.9134
-2.23858;4.93793
-2.20772;4.95136
-2.17648;4.97607
-2.15382;4.99001
-2.12237;5.0144
-2.09951;5.02802
-2.06796;5.05224
-2.04489;5.06553
-2.0136;5.07832
-1.99006;5.10272
-1.95083;5.11551
-1.92746;5.14026
-1.89643;5.15356
-1.87305;5.17832
-1.84191;5.19146
-1.81085;5.20478
-1.78745;5.22955
-1.75646;5.24305
-1.72492;5.26749
-1.70204;5.28133
-1.67094;5.29467
-1.63947;5.31929
-1.60836;5.33263
-1.57734;5.34615
-1.54592;5.37095
-1.52299;5.38482
-1.49147;5.40947
-1.46032;5.42283
-1.42916;5.4362
-1.40566;5.46102
-1.37432;5.47405
-1.33503;5.48709
-1.30392;5.50064
-1.28055;5.52582
-1.24943;5.53939
-1.21847;5.55331
-1.18704;5.57833
-1.15622;5.59261
-1.1253;5.60671
-1.10196;5.63209
-1.06282;5.6457
-1.03171;5.65947
-1.00826;5.68469
-0.977059;5.69829
-0.945933;5.71207
-0.914874;5.72603
-0.883881;5.74017
-0.852412;5.76543
-0.821551;5.77993
-0.790753;5.79462
-0.759941;5.80931
-0.728575;5.83494
-0.697735;5.84964
-0.666808;5.86417
-0.63594;5.87889
-0.605058;5.89361
-0.573626;5.91927
-0.542715;5.934
-0.519912;5.94908
-0.488901;5.96364
-0.457949;5.97839
-0.418862;5.99281
-0.38781;6.00739
-0.364333;6.03325
-0.333257;6.04784
-0.3021;6.06226
-0.270999;6.07686
-0.239886;6.09147
-0.208893;6.10644
-0.177952;6.1216
-0.14693;6.13658
-0.115892;6.15157
-0.0849686;6.16692
-0.0540284;6.18229
-0.0231331;6.19783
0.00784404;6.21321
0.0389012;6.22841
0.0699755;6.24361
0.101004;6.25901
0.131989;6.27459
0.162993;6.29018
0.194135;6.3054
0.225173;6.321
0.255825;6.32532
0.286901;6.34093
0.317938;6.35673
0.348994;6.37253
0.380072;6.38835
0.41117;6.40416
0.434114;6.42051
0.473265;6.43637
0.503852;6.44147
0.535033;6.45732
0.566128;6.47353
0.597245;6.48976
0.620265;6.50633
0.650964;6.51146
0.6822;6.52752
0.713458;6.54358
0.744689;6.55984
0.775528;6.56481
0.814971;6.58055
0.84627;6.59682
0.877173;6.60181
0.908562;6.61791
0.939972;6.63401
0.971404;6.65012
1.00244;6.65494
1.034;6.67068
1.06503;6.6757
1.09651;6.69201
1.12809;6.70796
1.15918;6.71299
1.19072;6.72932
1.22186;6.73436
1.25349;6.75051
1.28506;6.76704
1.31619;6.77247
1.34781;6.78902
1.38715;6.79393
1.41886;6.81029
1.45009;6.81574
1.4818;6.8323
1.51308;6.83776
1.54482;6.85452
1.57605;6.86055
1.61599;6.87679
1.6474;6.88208
1.67924;6.89885
1.71061;6.90472
1.74245;6.92188
1.78199;6.92741
1.81342;6.93348
1.84537;6.95046
1.8769;6.95616
1.90885;6.97353
1.94039;6.97961
1.98008;6.98536
2.01214;7.00255
2.04375;7.00883
2.07539;7.01512
2.11564;7.03218
2.1473;7.03885
2.17902;7.04534
2.21078;7.05163
2.243;7.06943
2.28293;7.07558
2.31478;7.08189
2.34713;7.0993
2.37905;7.10562
2.411;7.11193
2.4511;7.11791
2.48308;7.12461
2.51509;7.1315
2.54714;7.1384
2.58781;7.15607
2.61992;7.16297
2.65206;7.17025
2.68424;7.17735
2.71647;7.18425
2.75685;7.19101
2.78915;7.19792
2.82149;7.20444
2.85387;7.21077
2.89485;7.22826
2.92682;7.22386
2.95929;7.23039
2.99179;7.23691
3.03245;7.24348
3.06502;7.25058
3.09764;7.25787
3.1303;7.26536
3.17112;7.2725
3.20386;7.27998
3.23664;7.28746
3.26948;7.29533
3.31048;7.30285
3.34341;7.31071
3.37636;7.31818
3.40889;7.31473
3.44191;7.32201
3.48308;7.32894
3.51619;7.33641
3.54933;7.34368
3.58249;7.35075
